sku;keyword;sessions;users;impressions;clicks;detail;add_from_impressions;add_from_detail;avail_01;avail_02
20973;штукатурка;1002;709;1578;4;3;1;0;;
247287;душ;185;148;258;1;1;0;1;;
96322;пена;946;865;1248;0;0;0;0;;
40196;ceresit клей;173;125;234;15;21;12;4;;
457840;гравий;350;291;440;5;6;1;1;;
33119;водосток;799;683;1214;1;1;2;0;;
112512;плитка напольная;95;84;141;0;0;0;0;;
151842;уголь;140;116;160;0;0;0;0;;
487710;шуруп;469;417;592;1;1;0;0;;
3746;parade;379;292;543;10;8;0;1;;
408783;ковролин;253;197;373;0;0;0;0;;
57128;утеплитель;163;150;192;0;0;0;0;;
431768;каркас;219;178;283;0;0;0;0;;
492790;плиточный клей;901;585;1785;5;5;0;0;;
453446;линолеум;762;670;980;1;1;0;0;;
51835;американка;963;779;1332;9;10;5;2;;
14802;лак матовый;158;130;233;0;0;0;0;;
149080;коллер;735;573;1052;5;6;11;3;;
256966;ламинат;614;490;896;3;3;0;0;;
114741;леска для триммера;96;81;114;0;0;0;0;;
66609;болт м6;154;133;238;2;3;0;0;;
97476;плинтус;2869;2224;4266;25;28;0;0;;
15407;краска по дереву;397;289;602;1;1;0;0;;
454296;доска;1109;768;1645;2;2;0;0;;
492837;гипсокартон;1473;1096;1915;0;0;0;0;;
52377;затирка;1090;836;1517;1;1;6;0;;
478975;эмаль;337;302;455;3;3;0;1;;
56279;цемент;1728;1452;2266;0;0;1;0;;
431812;ножки;299;253;480;1;1;0;0;;
313065;уровень;212;147;319;0;0;0;0;;
6242;краска по дереву;421;326;644;6;7;0;0;;
58012;болт;243;223;301;0;0;0;0;;
473423;osb-3;69;56;86;0;0;0;0;;
178741;проф труба;275;172;401;0;0;0;0;;
321371;ендова;164;131;251;1;1;0;0;;
149078;штукатурка;914;781;1311;1;2;0;0;;
475518;прокат;290;263;343;0;0;0;0;;
445967;железо;156;137;179;0;0;0;0;;
108918;жидкое мыло;227;163;259;61;64;19;16;;
233169;саморез;1528;1364;2215;3;3;25;5;;
151852;плинтус;593;543;703;0;0;0;0;;
148955;вилатерм;246;176;320;4;4;0;0;;
465872;шланг;567;523;692;0;0;0;0;;
82563;кран шаровый;133;117;168;0;0;0;0;;
490419;штанга;101;95;109;0;0;0;0;;
82935;веревка;836;651;1181;34;36;7;3;;
490412;леска;200;171;271;0;0;0;0;;
449037;отвертка;184;151;265;2;2;0;0;;
443198;панели;178;159;226;1;1;0;0;;
469464;керамогранит 600;161;122;234;1;1;0;0;;
6678;фанера 6;202;164;252;1;1;0;0;;
18528;металлопрофиль;349;276;453;1;1;0;0;;
60523;дюбель;240;191;299;0;0;0;0;;
153009;форма;95;82;111;0;0;0;0;;
44288;труба кана;338;286;461;0;0;0;0;;
241915;цемент;3913;2576;5597;14;15;9;0;;
454963;ковролин;466;310;684;3;3;0;0;;
214516;эмаль;139;126;171;0;0;0;0;;
38042;сваи;148;132;177;0;0;0;0;;
57873;петля;1314;1006;1950;0;0;0;0;;
87222;зеркало;392;331;665;0;0;1;0;;
31533;выключатель;185;159;230;0;0;0;0;;
5575;гкл;2368;1867;3217;0;1;14;0;;
80163;панель;191;169;218;1;1;0;0;;
6549;краска;263;219;359;1;1;0;0;;
18982;гипсокартон;689;630;830;0;0;0;0;;
42934;штуцер;934;757;1247;0;0;0;0;;
490425;ремень;95;81;114;0;0;0;0;;
454892;торцевая планка;201;160;283;0;0;0;0;;
58293;саморез;162;151;202;0;0;0;0;;
479818;водонагреватели;156;108;248;0;0;0;0;;
25415;минеральная вата;1954;1142;3770;20;21;2;5;;
59462;лазерный нивелир;175;118;279;7;7;0;0;;
6547;краска пф;144;120;199;0;0;0;0;;
42099;тэн;74;61;124;0;0;0;0;;
152884;мойка;218;192;262;0;0;0;0;;
171422;пистолет для пены;1174;872;1928;3;3;5;1;;
473474;краска по дереву;104;90;152;0;0;0;0;;
102887;ленолиум;794;568;1436;5;6;0;0;;
395301;гибкая черепица;419;301;678;0;0;0;0;;
454953;ковролин;443;291;653;0;0;0;0;;
413375;графит;205;192;228;0;0;0;0;;
468462;труба 50;328;277;402;1;1;0;0;;
141504;пропитка для дерева;328;227;610;4;5;0;0;;
108136;декор;100;91;134;0;0;0;0;;
9915;шпателя;186;155;309;0;0;0;0;;
464628;бур;1009;848;1379;3;4;1;0;;
473227;антиплесень;104;82;154;0;0;0;0;;
455497;проволока вязальная;950;554;1327;18;19;5;5;;
479517;проф;855;659;1220;5;6;2;0;;
8032;гриб;243;206;313;9;10;1;4;;
55398;планка;958;846;1279;2;2;0;0;;
97585;кирпич полнотелый;400;262;762;0;0;0;0;;
326463;минвата;2748;1749;5071;27;32;3;1;;
365189;плинтус;4976;3953;7064;2;2;0;0;;
109239;бумага;261;225;304;0;0;0;0;;
231513;пеноплекс;2285;1489;3194;65;67;30;8;;
450870;стеновые панели;565;390;969;2;2;1;0;;
469767;дюпель;193;168;252;1;1;0;0;;
160812;насос циркуляционный;187;145;397;0;0;0;0;;
18982;панель мдф;109;81;141;0;0;0;0;;
24751;лино;260;218;421;0;0;0;0;;
56076;крепеж;495;451;564;1;1;0;0;;
80513;профиль;216;168;271;0;0;0;0;;
382519;душевой уголок;143;100;268;3;4;0;1;;
26675;вилка;1193;904;1737;63;74;21;14;;
147817;канализация;301;253;384;2;3;0;0;;
28043;плёнка;678;506;987;1;1;0;0;;
88103;полипропилен;151;131;185;0;0;0;0;;
17099;бассейн;119;106;142;0;0;0;0;;
459252;ламинат;461;372;718;1;1;0;0;;
468980;доски;443;345;785;1;2;0;0;;
254696;гребенка;363;327;467;1;1;0;0;;
6941;гидроизоляция;1403;980;2296;0;0;0;0;;
64669;линолеум;4157;3182;6859;15;19;3;4;;
151579;керамогранит;156;150;169;0;0;0;0;;
233299;шестигранник;145;131;186;0;0;0;0;;
108939;панели мдф;618;397;1015;0;0;0;0;;
453640;шумоизоляция;1227;858;2041;1;1;0;0;;
372356;пигмент;394;307;569;0;0;0;0;;
457120;osb;9062;5595;12183;136;148;25;37;;
20414;профиль стыкоперекрывающий;269;195;531;1;1;0;0;;
53569;шумоизоляция;1547;1078;2455;62;66;4;10;;
91150;порог;136;96;200;0;0;0;0;;
144174;полотно;129;118;176;2;2;0;0;;
473434;краска водоэмульсионная;68;62;81;0;0;0;0;;
468635;держатель;306;281;368;0;0;0;0;;
370051;шуруповёрт;383;272;653;0;0;0;0;;
379268;грунтовка paleta;118;96;161;0;0;0;0;;
434302;провод;92;84;110;0;0;0;0;;
478303;накопительный нагреватель;16;3;48;0;0;0;0;;
470152;ламинат;363;289;554;0;0;0;0;;
59352;доска лиственница;180;116;308;7;6;0;0;;
151872;плинтус;372;352;407;0;0;0;0;;
463941;вентиль;186;157;222;0;0;0;0;;
171672;прямой подвес;157;125;193;0;0;0;0;;
56953;homakoll;299;211;425;0;0;0;0;;
443285;пила;145;128;201;2;2;0;0;;
324258;клапан;551;411;742;0;0;0;0;;
5882;фанера 15;295;239;371;0;0;0;0;;
447438;угол пвх;567;512;712;0;0;0;0;;
52525;угол;289;268;318;0;0;0;0;;
150574;морилка;707;532;1058;0;0;0;0;;
5150;краска моющаяся;121;81;184;0;0;0;0;;
70225;кварцвинил;423;318;760;3;3;0;0;;
1566;малярный скотч;456;381;626;0;0;0;0;;
207394;коллектор;385;309;604;0;0;0;0;;
10240;керамогранит;644;576;768;0;0;0;0;;
441731;штукатурка;487;352;729;2;2;0;0;;
443293;рубанок;580;450;815;14;15;0;2;;
19460;щит мебельный;855;585;1116;14;14;14;2;;
7664;штукатурка гипсовая;1844;1243;3082;0;0;0;0;;
233837;крепеж;162;156;184;0;0;0;0;;
7524;панели;1834;1359;2816;42;50;12;9;;
469773;дюпель;198;172;256;0;0;0;0;;
62898;двери;221;204;275;0;0;0;0;;
7699;гидроизоляция фундамента;166;107;288;1;1;0;0;;
454547;пропитка для дерева;249;191;440;2;2;0;0;;
129640;грунтовка;805;633;1253;0;0;0;0;;
68852;круг;198;180;254;0;0;0;0;;
382318;уголок;113;105;129;0;0;0;0;;
446865;коробка картонная;589;475;704;0;0;0;0;;
477268;герметик;1725;1413;2480;15;14;1;2;;
60107;водосточная;228;184;340;0;0;0;0;;
336333;пена;279;234;376;0;0;0;0;;
50277;счетчик;1164;896;1649;88;98;13;25;;
63105;коронка по бетону;305;252;405;0;0;0;0;;
109368;бур 6;459;391;581;0;0;0;0;;
454589;труба 100;141;106;180;0;0;0;0;;
153949;смеситель для душа;98;87;156;0;0;0;0;;
133057;огнебиозащита;386;250;667;0;0;0;0;;
10997;бассейн;69;65;87;0;0;0;0;;
119345;сваи;115;103;135;0;0;0;0;;
16372;олифа;522;407;874;1;1;1;0;;
151868;угол наружный;187;158;251;0;0;0;0;;
408765;шланг полив;68;56;95;0;0;0;0;;
50664;лестница;2156;1635;3263;7;8;0;0;;
151714;щетки;246;205;481;2;2;0;0;;
382970;пеноп;511;371;767;5;6;0;3;;
101516;проф лист;448;340;651;5;6;0;11;;
188182;лампочки;388;311;598;3;4;1;3;;
41826;фитинги;130;117;145;0;0;0;0;;
87681;стеновые панели;232;177;352;0;0;0;0;;
431776;поддон душевой;146;125;236;0;0;0;0;;
473446;кирпич;49;46;51;0;0;0;0;;
130968;замок;371;321;460;0;0;0;0;;
129542;ковролин;582;423;844;3;3;0;0;;
474819;керамогранит;584;474;821;1;1;1;0;;
5758;шпаклёвка;199;140;316;0;0;0;0;;
74788;муфта;70;63;81;0;0;0;0;;
6453;пф-115;411;343;635;0;0;0;0;;
482808;молоток;345;271;532;1;1;0;0;;
379265;грунтовка церезит;452;360;599;0;0;0;0;;
473304;отсев;872;657;1163;0;0;0;0;;
313073;уровень;210;148;308;1;1;0;0;;
67200;gross;188;142;272;4;4;0;0;;
382385;уголок;231;223;268;0;0;0;0;;
133293;мел;476;379;633;1;0;1;0;;
33114;желоб;1102;804;1848;2;2;5;1;;
11460;стекло;622;533;769;2;2;0;0;;
50561;металл;171;165;202;0;0;0;0;;
465607;смеситель для раковины;254;196;494;0;0;1;0;;
26130;osb;5403;3385;7342;0;0;0;0;;
465083;бергауф;1095;586;1888;48;71;12;3;;
437308;полотенцесушитель;956;648;1763;5;3;1;0;;
13567;лен;313;274;390;0;0;0;0;;
233229;саморез по металлу;357;284;463;0;0;0;0;;
74547;угольник;212;189;285;0;0;0;0;;
489472;ресанта;191;154;237;0;0;0;0;;
43449;труба ка;155;129;224;0;0;2;0;;
65198;пенопласт;6996;4361;10686;7;9;2;0;;
45438;дренаж;149;137;200;0;0;0;0;;
109363;бур по бетону;190;159;261;0;0;0;0;;
313448;лейка;142;120;182;0;0;0;0;;
127764;кирпич;111;105;143;0;0;0;0;;
48802;биметаллические радиаторы отопления;11;3;26;1;1;0;0;;
108156;плитка на пол;134;110;214;0;0;0;0;;
14111;акриловая краска;153;144;263;0;0;0;0;;
6940;шнур;972;788;1420;1;1;0;0;;
25686;брус;13;4;4;0;0;0;0;;
1000;арматура 6;269;189;379;2;3;0;0;;
56279;пеноблоки;251;160;385;0;0;0;0;;
465619;плитка облицовачная;20;3;27;0;0;0;0;;
463758;клемма;570;440;816;5;5;0;1;;
314468;краска водоэмульсионная;206;170;342;1;1;0;0;;
109296;наждачная бумага;945;766;1439;6;7;10;0;;
44451;труба пнд;1063;790;1455;0;0;0;0;;
233220;саморез по металлу;262;215;351;0;0;0;0;;
274457;смеситель для кухни;92;87;128;0;0;0;0;;
5445;цементно песчаная смесь;198;143;355;0;0;0;0;;
209381;ламинат;1120;1001;1357;0;0;1;0;;
446904;ножовка по дереву;192;155;400;12;14;0;3;;
24227;резина;367;330;487;0;0;0;0;;
233236;саморез по металлу;333;269;432;0;0;0;0;;
217632;пиломатериалы;242;195;376;1;1;0;0;;
55444;кровля;511;451;714;1;1;0;0;;
468474;ручка;1156;999;1484;7;7;0;0;;
245574;кабель 3х2,5;163;109;249;0;0;0;0;;
19020;уголок 50;175;149;232;0;0;0;0;;
128923;насосная станция;938;552;2121;4;5;0;1;;
109776;сверло по бетону;257;218;389;0;0;0;0;;
441156;картридж;149;113;226;0;0;0;0;;
9919;гребенка;363;328;471;0;0;0;0;;
30873;порог;345;268;697;11;11;0;0;;
49326;штуцер;1082;876;1526;0;0;2;0;;
129122;кирпич;115;105;154;0;0;0;0;;
13679;лента уплотнительная;309;256;408;15;14;5;1;;
451318;дпк;426;284;607;24;26;0;1;;
151814;плинтус пвх;292;225;449;1;1;0;0;;
470686;клей плиточный;782;542;1260;0;0;0;0;;
488419;маска;384;297;586;3;3;0;0;;
454933;фасадная;166;136;211;0;0;0;0;;
260350;керамогранит 600;76;67;126;0;0;0;0;;
132572;радиатор;200;164;274;2;3;0;0;;
58715;шитрок;663;510;899;2;2;0;0;;
18588;лен;348;302;438;1;1;0;0;;
164863;карниз;2036;1604;2819;0;0;0;0;;
470682;стяжка для пола;277;199;476;0;0;0;0;1000.0, 1000;
128022;насос;311;258;374;1;2;0;0;;
63535;шланги;104;95;177;1;1;0;0;;
109855;сверло перьевое;189;153;249;0;0;3;0;;
59934;труба 32;66;49;90;2;2;0;0;;
240003;сетка клад;230;184;336;1;1;0;0;;
392744;гвл;802;578;1089;0;0;0;0;;
203064;шнур;648;522;927;0;0;0;0;;
463783;каркас арматурный;149;112;224;0;0;0;0;;
451011;погружной насос;107;87;227;5;5;0;0;;
187152;кладочная;158;131;222;0;0;0;0;;
408781;люк канализационный;327;285;425;1;1;0;0;;
153731;межкомнатные двери;496;359;804;3;3;2;0;;
424639;изобокс;522;281;665;22;23;2;2;;
113901;круг;229;208;296;0;0;0;0;;
490971;лента;110;100;137;0;0;0;0;;
62705;профиль металлический;138;118;182;0;0;0;0;;
449219;настенная плитка для ванной комнаты;16;2;17;0;0;0;0;;
237516;металочерепица;306;237;464;0;0;0;0;;
40683;труба;343;291;409;1;1;0;0;;
464112;арматура 6;263;191;384;1;0;0;0;;
476135;шпаклевка;2789;2066;4426;6;8;0;0;;
159861;грунтовка;1528;1272;2245;0;0;0;0;;
49275;порилекс;178;138;235;0;0;0;0;;
50406;пропитка;790;621;1168;5;4;1;0;;
155291;мягкая кровля;414;321;558;1;1;0;0;;
432953;пенополистирол;5447;3271;9566;69;68;0;3;;
141496;антисептик;252;221;360;2;3;3;1;;
11241;железо;76;68;87;0;0;0;0;;
152994;плоскогубцы;411;290;590;13;12;1;0;;
467339;тумба;292;226;415;0;0;0;0;;
41641;опора;353;321;458;1;1;6;0;;
41552;утеплитель для труб;675;491;1033;10;11;4;5;;
16279;рондоль;206;173;277;0;0;0;0;;
481991;американка;756;604;1050;20;17;2;0;;
124282;блок газобетонный;249;179;417;1;1;0;0;;
43124;труба металл;227;198;282;0;0;0;0;;
470642;стяжка для пола;218;156;348;0;0;0;0;;
52454;бур;2084;1753;2926;4;4;3;0;;
129832;tarkett;157;133;239;0;0;0;0;;
66348;батареи;242;212;324;0;0;0;0;;
381949;душевая кабина;382;286;669;0;0;0;0;;
208785;краска серая;55;48;82;0;0;0;0;;
10238;бетон;110;99;126;0;0;0;0;;
1823;анкер;2728;2236;3700;22;24;6;4;;
14407;плитка тратуарная;157;100;296;5;15;0;0;;
33117;docke;329;267;495;1;1;0;0;;
408394;доска 40;190;162;265;0;0;0;0;;
246074;пропитка;788;631;1173;7;6;2;2;;
1687;диск отрезной по металлу;131;108;161;0;0;6;0;;
149455;стыкоперекрывающий;15;3;17;0;0;0;0;;
7704;битум;600;475;910;2;2;0;0;;
268080;кровельный;52;47;57;0;0;0;0;;
5752;стяжка базовая;110;75;214;10;11;0;0;;
240003;композитная арматура;193;123;257;0;0;0;0;;
10410;яхтный лак;192;133;327;4;4;0;0;;
415274;унитаз;451;345;713;5;5;0;0;;
68222;аквабрайт;143;114;245;6;7;0;0;;
402870;краска по металлу;512;408;756;4;4;0;1;;
473254;грунт-эмаль;235;202;342;0;0;0;0;;
59516;паркет;129;102;247;2;3;0;5;;
164848;черепица;804;613;1238;5;6;0;0;;
178741;труба профильная;4570;2935;6630;1;1;12;5;;
133924;краска акриловая;459;357;737;1;1;0;0;;
137470;брус;323;240;464;3;4;0;0;;
446903;монтировка;113;88;150;11;13;1;0;;
25741;сайдинг пвх;268;178;527;0;0;0;0;;
62705;гкл кнауф;194;149;243;0;0;0;0;;
229016;полка;592;529;667;2;2;0;0;;
478650;сверло по керамике;460;360;671;1;1;1;0;;
188175;лампы;213;197;287;1;1;6;0;;
34176;плоский шифер;344;234;456;26;30;10;12;;
417557;петля;143;136;160;0;0;0;0;;
453754;кирпич;223;173;345;3;2;0;0;;
12411;панели мдф;615;396;1001;0;0;0;0;;
13144;лен;301;263;381;0;0;0;0;;
420555;скоба;335;292;443;0;0;0;0;;
130070;светильник;590;530;710;0;0;0;0;;
34421;профиль 100;118;105;153;0;0;0;0;;
431803;каркас;178;152;231;0;0;0;0;;
153821;краска аэрозольная;67;48;112;2;2;0;0;;
167407;docke;263;218;397;5;5;0;0;;
382681;душ;183;156;267;3;2;0;0;;
2405;гипсокартон влагостойкий;691;512;1005;1;1;2;0;;
25123;afythf;177;154;215;4;6;2;2;;
495959;перчатки;3036;2106;4614;16;16;0;0;;
481146;резина;428;374;574;1;1;0;0;;
320855;для унитаза;70;66;86;0;0;0;0;;
129104;сетка;2964;2260;4451;29;32;21;10;;
10102;бассейн;198;178;237;0;0;0;0;;
1743;пенополистирол;5726;3547;10173;1;1;0;0;;
63695;вешалка;257;214;306;6;7;3;2;;
402442;ленолиум;249;198;436;0;0;0;0;;
490420;леска;254;203;343;0;0;0;0;;
463567;болт м6;177;153;278;1;1;0;0;;
63288;цемент;1898;1275;2830;0;0;0;0;;
287;шпателя;186;155;298;0;0;0;0;;
84258;пистолет для пены;1169;872;1950;2;3;0;0;;
62225;доска 150;77;59;91;0;0;0;0;;
472205;смеситель;362;315;493;1;1;0;0;;
233277;саморез прессшайба;136;129;179;0;0;0;0;;
451519;насос погружной;382;289;707;0;0;0;0;;
473274;от ржавчины;11;4;11;0;0;0;0;;
408777;люк;121;116;152;0;0;0;0;;
259691;штанга;125;117;138;1;1;0;0;;
6008;свая;106;96;132;0;0;0;0;;
107660;пилка для лобзика;229;145;398;0;0;0;0;;
439080;пилка;170;140;296;4;4;0;1;;
6775;наливной пол;3024;1811;5872;8;8;0;0;;
135449;базальт;297;226;450;0;0;0;0;;
444932;гвл;3104;2109;4387;1;1;0;0;;
237680;цемент;705;588;942;0;0;0;0;;
6248;гф 021;200;165;257;1;1;0;0;;
174348;профиль палета;138;110;170;0;0;0;0;;
477254;пена монтаж;183;147;281;0;0;0;0;;
113889;круг по металлу;190;148;268;1;1;5;0;;
2360;герметик для дерева;179;133;324;1;1;0;0;;
109320;бур по бетону;170;145;239;1;1;0;0;;
101527;профнас;206;167;292;0;0;0;0;;
6799;гвозди;164;143;186;0;0;0;0;;
240144;пвх;180;168;212;0;0;0;0;;
